data,dhw,irradiancia
2019-05-09 00:00:00+00:00,,39.28858445945946
2019-05-10 00:00:00+00:00,,21.462697986577183
2019-05-11 00:00:00+00:00,,27.62395348837209
2019-05-12 00:00:00+00:00,,33.34860100166945
2019-05-13 00:00:00+00:00,,38.213452380952376
2019-05-14 00:00:00+00:00,,38.36304729729729
2019-05-15 00:00:00+00:00,,41.37144481605351
2019-05-16 00:00:00+00:00,,28.21749491525424
2019-05-17 00:00:00+00:00,,27.914958263772956
2019-05-18 00:00:00+00:00,,26.1738125
2019-05-19 00:00:00+00:00,,38.997792988313854
2019-05-20 00:00:00+00:00,,40.59114814814815
2019-05-21 00:00:00+00:00,,40.116026936026934
2019-05-22 00:00:00+00:00,,40.12241694915254
2019-05-23 00:00:00+00:00,,40.29154991539763
2019-05-24 00:00:00+00:00,,40.311825503355706
2019-05-25 00:00:00+00:00,,39.97563050847457
2019-05-26 00:00:00+00:00,,34.65835117056856
2019-05-27 00:00:00+00:00,,22.151496296296298
2019-05-28 00:00:00+00:00,,39.47772333333333
2019-05-29 00:00:00+00:00,,38.59057621440536
2019-05-30 00:00:00+00:00,,32.902791946308724
2019-05-31 00:00:00+00:00,,39.28828523489933
2019-06-01 00:00:00+00:00,,39.30899488926746
2019-06-02 00:00:00+00:00,,39.06975167785235
2019-06-03 00:00:00+00:00,,38.90702762430939
2019-06-04 00:00:00+00:00,,38.67845637583893
2019-06-05 00:00:00+00:00,,25.21525170068027
2019-06-06 00:00:00+00:00,,32.97314524207012
2019-06-07 00:00:00+00:00,,22.104833333333332
2019-06-08 00:00:00+00:00,,31.69060606060606
2019-06-09 00:00:00+00:00,,35.70929
2019-06-10 00:00:00+00:00,,24.62188455008489
2019-06-11 00:00:00+00:00,,30.58856761268781
2019-06-12 00:00:00+00:00,,32.83047154471545
2019-06-13 00:00:00+00:00,,37.962228187919465
2019-06-14 00:00:00+00:00,,34.498033726812814
2019-06-15 00:00:00+00:00,,31.448675675675673
2019-06-16 00:00:00+00:00,,35.66490235690236
2019-06-17 00:00:00+00:00,,29.394981512605042
2019-06-18 00:00:00+00:00,,18.368277591973243
2019-06-19 00:00:00+00:00,,29.06739240506329
2019-06-20 00:00:00+00:00,,37.476875420875416
2019-06-21 00:00:00+00:00,,34.03082793867121
2019-06-22 00:00:00+00:00,,34.52327090301004
2019-06-23 00:00:00+00:00,,25.233878991596637
2019-06-24 00:00:00+00:00,,31.630361486486485
2019-06-25 00:00:00+00:00,,37.92726086956522
2019-06-26 00:00:00+00:00,,31.038538071065993
2019-06-27 00:00:00+00:00,,35.81577
2019-06-28 00:00:00+00:00,,31.00659677419355
2019-06-29 00:00:00+00:00,,31.43011980033278
2019-06-30 00:00:00+00:00,,35.61385448392555
2019-07-01 00:00:00+00:00,,37.51210508474576
2019-07-02 00:00:00+00:00,,29.727365771812078
2019-07-03 00:00:00+00:00,,36.14998981324278
2019-07-04 00:00:00+00:00,,38.07291333333333
2019-07-05 00:00:00+00:00,,38.555320261437906
2019-07-06 00:00:00+00:00,,22.896083056478403
2019-07-07 00:00:00+00:00,,13.47971526586621
2019-07-08 00:00:00+00:00,,32.79131879194631
2019-07-09 00:00:00+00:00,,33.90890508474576
2019-07-10 00:00:00+00:00,,27.988844594594596
2019-07-11 00:00:00+00:00,,36.75812121212121
2019-07-12 00:00:00+00:00,,31.395348047538203
2019-07-13 00:00:00+00:00,,38.793430976430976
2019-07-14 00:00:00+00:00,,39.29818032786885
2019-07-15 00:00:00+00:00,,39.541819397993315
2019-07-16 00:00:00+00:00,,39.58787118644068
2019-07-17 00:00:00+00:00,,20.245341176470586
2019-07-18 00:00:00+00:00,,35.209693602693605
2019-07-19 00:00:00+00:00,,35.26741554054054
2019-07-20 00:00:00+00:00,,27.109882154882154
2019-07-21 00:00:00+00:00,,30.74665333333333
2019-07-22 00:00:00+00:00,,36.93871237458194
2019-07-23 00:00:00+00:00,,30.976040677966104
2019-07-24 00:00:00+00:00,,34.67265551839465
2019-07-25 00:00:00+00:00,,40.890197324414714
2019-07-26 00:00:00+00:00,,40.277040404040406
2019-07-27 00:00:00+00:00,,25.131627516778526
2019-07-28 00:00:00+00:00,,41.138301886792455
2019-07-29 00:00:00+00:00,,41.16186666666667
2019-07-31 00:00:00+00:00,,41.571096989966556
2019-08-01 00:00:00+00:00,,38.76056852791878
2019-08-02 00:00:00+00:00,,42.37871812080537
